funding_total_usd,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,target,funding_missing,funding_total_usd_log,founded_at_missing,first_funding_at_missing,last_funding_at_missing,startup_age_days,time_to_first_funding_days,funding_duration_days,main_category,category_count
200000000.0,USA,IL,Chicago,Frankfort,1,,2013-10-24,2013-10-24,1,0,19.11382792951231,1,0,0,3259.0,548.0,0.0,Health and Wellness,1
63016244.0,USA,AZ,Tucson,Tucson,4,2004-01-01,2010-03-23,2014-05-05,1,0,17.958903108259225,0,0,0,4355.0,2273.0,1504.0,Health Care,3
150000.0,USA,CT,Hartford,Guilford,1,,2012-05-18,2012-05-18,0,0,11.918397239722838,1,0,0,3259.0,548.0,0.0,Health Care,1
32000000.0,USA,NY,New York City,New York,1,,2004-01-07,2004-01-07,0,0,17.281246492014,1,0,0,3259.0,548.0,0.0,Medical,3
4045500.0,USA,CA,Los Angeles,Los Angeles,3,2005-01-01,2010-05-10,2014-04-16,1,0,15.213115957418236,0,0,0,3989.0,1955.0,1437.0,Enterprise Software,1
113701127.0,USA,MA,Boston,Cambridge,6,2004-01-01,2006-08-02,2011-12-23,1,0,18.54908387951588,0,0,0,4355.0,944.0,1969.0,Biotechnology,1
457282.0,USA,MA,Boston,Cambridge,7,2008-08-01,2008-01-01,2009-12-04,0,0,13.03305773423396,0,0,0,2681.0,-213.0,703.0,Apps,4
60000000.0,USA,PA,Pittsburgh,Bridgeville,1,1999-01-01,2001-11-19,2001-11-19,0,0,17.909855136853043,0,0,0,6181.0,1053.0,0.0,Consumer Electronics,3
225000.0,USA,WA,Seattle,Kirkland,1,2013-01-01,2014-04-29,2014-04-29,0,0,12.323860125621126,0,0,0,1067.0,483.0,0.0,Software,1
15900000.0,missing,missing,missing,missing,1,,2000-12-20,2000-12-20,0,0,16.58182973008354,1,0,0,3259.0,548.0,0.0,Semiconductors,3
775000.0,USA,FL,Tampa,Tampa,2,2002-01-01,2012-02-08,2013-06-25,1,0,13.560619598657233,0,0,0,5085.0,3690.0,503.0,Biotechnology,2
4500000.0,USA,CA,Anaheim,Irvine,2,1997-01-01,2007-09-13,2009-02-27,1,0,15.319588176962746,0,0,0,6911.0,3907.0,533.0,Software,1
25305000.0,USA,CA,SF Bay Area,Santa Clara,4,2002-01-01,2005-09-16,2010-12-14,1,0,17.046512602148198,0,0,0,5085.0,1354.0,1915.0,Career Management,2
7131124.0,USA,IL,Chicago,Itasca,3,2007-03-01,2008-06-03,2010-05-04,1,0,15.779979563955111,0,0,0,3200.0,460.0,700.0,Credit Cards,3
13793098.0,USA,CA,SF Bay Area,Mountain View,3,2002-01-01,2010-03-03,2012-10-01,1,0,16.43967895258573,0,0,0,5085.0,2983.0,943.0,Health Care,1
1999998.0,USA,MA,Boston,Marlborough,1,1999-01-01,2009-11-23,2009-11-23,1,0,14.508657238524094,0,0,0,6181.0,3979.0,0.0,Cloud Computing,6
15581502.0,USA,TX,Dallas,Dallas,2,,2011-11-14,2012-11-06,0,0,16.56159506358708,1,0,0,3259.0,548.0,358.0,Biotechnology,1
21376001.0,USA,CA,San Diego,San Diego,6,2004-01-01,2009-10-06,2012-06-21,1,0,16.87777944888138,0,0,0,4355.0,2105.0,989.0,Health Care,1
1155000.0,USA,CA,Los Angeles,Los Angeles,2,2007-11-01,2008-01-01,2009-08-01,1,0,13.959611767738522,0,0,0,2955.0,61.0,578.0,Health and Wellness,1
5800000.0,USA,CA,Los Angeles,Beverly Hills,1,1997-12-24,2007-10-18,2007-10-18,1,1,15.573368647930426,0,0,0,6554.0,3585.0,0.0,Games,1
35000000.0,USA,CA,SF Bay Area,Menlo Park,1,2004-06-01,2007-04-23,2007-04-23,1,0,17.370858648025116,0,0,0,4203.0,1056.0,0.0,Biotechnology,2
5000000.0,USA,FL,Tampa,Tampa,1,2010-01-01,2004-07-21,2004-07-21,1,0,15.424948670398354,0,0,0,2163.0,-1990.0,0.0,Development Platforms,3
10000000.0,USA,IL,Chicago,Lake Zurich,1,1947-01-01,2007-02-01,2007-02-01,1,0,16.118095750958314,0,0,0,25174.0,21946.0,0.0,Hardware + Software,1
5800000.0,USA,CA,SF Bay Area,San Francisco,1,2013-01-01,2014-05-12,2014-05-12,0,1,15.573368647930426,0,0,0,1067.0,496.0,0.0,Real Estate,1
4000000.0,USA,CA,Los Angeles,El Segundo,1,,2006-03-29,2006-03-29,1,0,15.201805169084134,1,0,0,3259.0,548.0,0.0,Consulting,1
150000.0,USA,TX,Austin,Austin,1,2014-05-14,2014-07-02,2014-07-02,0,0,11.918397239722838,0,0,0,569.0,49.0,0.0,Big Data Analytics,3
200000.0,missing,missing,missing,missing,1,2010-05-20,2010-05-20,2010-05-20,0,0,12.206077645517674,0,0,0,2024.0,0.0,0.0,Search,3
2000000.0,missing,missing,missing,missing,1,,2002-02-27,2002-02-27,0,0,14.508658238524095,1,0,0,3259.0,548.0,0.0,Software,1
110640466.0,USA,CA,San Diego,San Diego,9,1996-01-01,2003-05-16,2013-08-30,1,0,18.52179646620847,0,0,0,7277.0,2692.0,3759.0,Biotechnology,1
5800000.0,USA,CO,Denver,Littleton,1,,2002-08-01,2002-08-01,1,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Software,1
8198838.0,USA,CO,Denver,Denver,4,2002-01-01,2008-07-01,2014-10-17,1,0,15.919503116844474,0,0,0,5085.0,2373.0,2299.0,Security,1
5800000.0,missing,missing,missing,missing,1,,2013-07-09,2013-07-09,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
93654902.0,USA,CA,SF Bay Area,Redwood City,5,,2009-11-23,2013-12-19,1,0,18.355127339995402,1,0,0,3259.0,548.0,1487.0,Biotechnology,2
2090000.0,USA,CA,SF Bay Area,San Francisco,1,,2009-01-09,2009-01-09,0,0,14.55267510240978,1,0,0,3259.0,548.0,0.0,Security,1
4880000.0,CAN,QC,Montreal,Montréal,1,2000-01-01,2007-05-30,2007-05-30,0,0,15.400655982747342,0,0,0,5816.0,2706.0,0.0,Semiconductors,1
5800000.0,USA,CA,SF Bay Area,San Carlos,1,,2013-03-14,2013-03-14,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Biotechnology,1
5280000.0,USA,CA,SF Bay Area,San Mateo,1,1999-01-01,2005-07-21,2005-07-21,1,0,15.479436845076366,0,0,0,6181.0,2393.0,0.0,Enterprise Software,1
116605707.0,USA,CA,SF Bay Area,South San Francisco,4,2004-01-01,2004-08-01,2013-03-22,1,0,18.574308784370295,0,0,0,4355.0,213.0,3155.0,Biotechnology,2
5000000.0,USA,IN,Louisville,Evansville,1,,2009-02-17,2009-02-17,0,0,15.424948670398354,1,0,0,3259.0,548.0,0.0,Finance,1
120000.0,missing,missing,missing,missing,1,2013-12-11,2013-12-20,2013-12-20,0,0,11.695255355062795,0,0,0,723.0,9.0,0.0,Self Development,2
52422326.0,USA,CA,SF Bay Area,San Francisco,5,1995-01-01,2007-11-29,2011-09-28,1,0,17.774843146327907,0,0,0,7642.0,4715.0,1399.0,Employer Benefits Programs,4
91100000.0,USA,CT,Hartford,New Haven,2,1998-01-01,2002-01-28,2010-08-18,1,0,18.327468373207136,0,0,0,6546.0,1488.0,3124.0,Biotechnology,2
9599860.0,USA,MA,Worcester,Westborough,3,,2007-09-01,2014-04-24,1,0,16.077259177166574,1,0,0,3259.0,548.0,2427.0,Biotechnology,1
28000000.0,USA,MA,Boston,Acton,3,2006-01-01,2006-12-01,2009-09-30,1,0,17.147715103853763,0,0,0,3624.0,334.0,1034.0,Social Media,4
9500000.0,USA,CA,SF Bay Area,San Jose,1,,2001-06-01,2001-06-01,1,0,16.066802461833923,1,0,0,3259.0,548.0,0.0,Software,1
100000000.0,IND,10,New Delhi,Gurgaon,1,1992-01-01,2010-10-05,2010-10-05,1,0,18.420680753952364,0,0,0,8738.0,6852.0,0.0,Mobile,1
82000000.0,USA,PA,Philadelphia,Malvern,3,,2012-10-24,2015-09-09,1,0,18.22222981742365,1,0,0,3259.0,548.0,1050.0,Biotechnology,1
38247779.0,USA,MA,Boston,Bedford,2,,2001-10-08,2009-05-14,1,0,17.45959607733679,1,0,0,3259.0,548.0,2775.0,Telecommunications,2
7300000.0,USA,CA,SF Bay Area,San Francisco,1,2013-06-01,2013-06-04,2013-06-04,1,0,15.803385043104912,0,0,0,916.0,3.0,0.0,Android,8
75000000.0,USA,MA,Boston,Lowell,3,2002-01-01,2003-05-21,2006-06-19,1,0,18.132998684833918,0,0,0,5085.0,505.0,1125.0,Software,1
76800000.0,USA,NY,New York City,Hawthorne,3,,2003-05-20,2006-11-29,1,0,18.156715211138735,1,0,0,3259.0,548.0,1289.0,Biotechnology,2
43000000.0,CHN,23,Shanghai,Shanghai,2,,2006-01-01,2007-04-01,1,0,17.57671069691365,1,0,0,3259.0,548.0,455.0,Advertising,1
7974296.0,USA,TX,Austin,Austin,1,1998-01-01,2013-04-12,2013-04-12,1,0,15.891734052279482,0,0,0,6546.0,5580.0,0.0,Software,1
40000.0,USA,NY,New York City,New York,1,2012-01-01,2013-01-07,2013-01-07,1,0,10.596659732783579,0,0,0,1433.0,372.0,0.0,Curated Web,1
3162000.0,USA,NJ,Newark,Red Bank,2,,2011-04-28,2011-07-01,1,0,14.96671561300704,1,0,0,3259.0,548.0,64.0,Biotechnology,1
25000000.0,USA,CA,SF Bay Area,Mountain View,1,,2001-08-08,2001-08-08,1,0,17.034386422832473,1,0,0,3259.0,548.0,0.0,Data Integration,3
9800000.0,USA,TX,Austin,Austin,3,,2008-07-22,2010-12-29,1,0,16.097893045681612,1,0,0,3259.0,548.0,890.0,Batteries,3
5800000.0,JPN,40,Tokyo,Tokyo,3,2012-05-10,2012-09-12,2014-10-31,0,1,15.573368647930426,0,0,0,1303.0,125.0,779.0,SaaS,1
116987.0,IRL,7,Dublin,Dublin,3,2013-01-01,2013-01-17,2014-06-06,1,0,11.669826644417272,0,0,0,1067.0,16.0,505.0,B2B,3
15600000.0,USA,CA,San Diego,San Diego,2,,2005-04-28,2008-06-06,1,0,16.562781536322326,1,0,0,3259.0,548.0,1135.0,Biotechnology,1
24000000.0,missing,missing,missing,missing,3,1999-01-01,2001-05-21,2004-01-14,1,0,16.993564429978885,0,0,0,6181.0,871.0,968.0,Software,1
7000720.0,USA,NY,New York City,New York,2,2000-01-01,2011-11-03,2014-01-21,1,0,15.761523701715452,0,0,0,5816.0,4324.0,810.0,Biotechnology,1
12300000.0,missing,missing,missing,missing,2,2000-01-01,2006-10-27,2010-07-16,0,0,16.325109901643454,0,0,0,5816.0,2491.0,1358.0,Biotechnology,1
242563.0,SVK,3,Kosice,Kosice,1,2015-03-02,2015-01-01,2015-01-01,0,0,12.399020872065345,0,0,0,277.0,-60.0,0.0,Application Platforms,3
5800000.0,missing,missing,missing,missing,1,,2013-07-24,2013-07-24,0,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,missing,0
26000000.0,missing,missing,missing,missing,1,,2002-01-30,2002-01-30,0,0,17.073607134447293,1,0,0,3259.0,548.0,0.0,Technology,1
58200000.0,USA,WA,Seattle,Bellevue,5,2000-02-01,2000-05-01,2007-07-01,1,0,17.879395929883795,0,0,0,5785.0,90.0,2617.0,Mobile,1
80000000.0,CHN,5,Guangdong,Guangdong,1,,2005-09-16,2005-09-16,1,0,18.197537205138154,1,0,0,3259.0,548.0,0.0,Hardware,3
22585000.0,DEU,2,DEU - Other,Gemünden,2,2004-01-01,2009-11-20,2011-02-16,1,0,16.932796571348014,0,0,0,4355.0,2150.0,453.0,Biotechnology,1
13360000.0,FRA,A8,FRA - Other,Jouy-en-josas,2,2012-12-01,2005-11-07,2008-09-08,0,0,16.40777580092307,0,0,0,1098.0,-2581.0,1036.0,Software,1
1300000.0,USA,CO,Denver,Denver,1,2010-01-01,2014-11-07,2014-11-07,1,0,14.077875591662238,0,0,0,2163.0,1771.0,0.0,Comparison Shopping,4
2000000.0,USA,CA,SF Bay Area,Fremont,1,,2007-07-20,2007-07-20,0,0,14.508658238524095,1,0,0,3259.0,548.0,0.0,Electronics,3
16400000.0,USA,CA,Los Angeles,Torrance,4,2008-10-01,2009-11-03,2012-08-28,0,0,16.612791953770035,0,0,0,2620.0,398.0,1029.0,Enterprise Software,1
5800000.0,USA,WA,Seattle,Seattle,1,1983-01-01,1990-10-31,1990-10-31,1,1,15.573368647930426,0,0,0,12025.0,2860.0,0.0,Social Media,1
190000.0,RUS,48,Moscow,Moscow,2,,2013-06-18,2013-06-18,0,0,12.154784614286667,1,0,0,3259.0,548.0,0.0,Cloud Computing,1
3000000.0,USA,CA,SF Bay Area,San Francisco,1,,2004-11-17,2004-11-17,0,0,14.914123179965662,1,0,0,3259.0,548.0,0.0,Information Technology,3
214208700.0,USA,TX,Dallas,Dallas,10,1999-08-01,1999-09-01,2009-12-11,1,0,19.18246133606795,0,0,0,5969.0,31.0,3754.0,Software,1
15500000.0,missing,missing,missing,missing,1,,1999-12-22,1999-12-22,0,0,16.5563506464056,1,0,0,3259.0,548.0,0.0,missing,0
5422959.0,USA,CA,SF Bay Area,Fremont,1,1985-01-01,2009-12-29,2009-12-29,1,0,15.506152349804847,0,0,0,11294.0,9128.0,0.0,Enterprise Software,1
10000000.0,ISR,4,Tel Aviv,Haifa,2,2006-01-01,2007-11-13,2010-01-22,1,0,16.118095750958314,0,0,0,3624.0,681.0,801.0,Health Care,1
805000.0,GBR,H9,London,London,1,,2011-03-15,2011-03-15,1,0,13.598598798635953,1,0,0,3259.0,548.0,0.0,Biotechnology,2
5800000.0,GBR,H9,London,London,1,1981-01-01,2005-03-02,2005-03-02,1,1,15.573368647930426,0,0,0,12755.0,8826.0,0.0,Mobile,1
30204758.8708734,BEL,8,BEL - Other,Zwijnaarde,2,,2007-02-08,2007-07-14,1,0,17.223510081544017,1,0,0,3259.0,548.0,156.0,Biotechnology,3
36700005.0,USA,MA,Boston,Marlborough,4,,2009-12-16,2013-05-21,1,0,17.418287476512525,1,0,0,3259.0,548.0,1252.0,Biotechnology,1
28000000.0,USA,CA,SF Bay Area,Los Gatos,3,2000-01-01,2002-08-16,2004-03-08,1,0,17.147715103853763,0,0,0,5816.0,958.0,570.0,Business Services,2
2574004.0,SGP,missing,Singapore,Singapore,2,2009-02-04,2010-08-25,2013-11-25,1,0,14.760973609638265,0,0,0,2494.0,567.0,1188.0,Advertising,4
45400000.0,BRA,27,BRA - Other,Olímpia,1,1976-01-01,2009-12-11,2009-12-11,0,0,17.63102268503801,0,0,0,14582.0,12398.0,0.0,Manufacturing,2
15000000.0,USA,PA,Philadelphia,Philadelphia,1,,2004-10-07,2004-10-07,1,0,16.52356082573315,1,0,0,3259.0,548.0,0.0,Health Care,3
10300000.0,USA,IL,Chicago,Palatine,2,,2013-12-31,2014-08-27,1,0,16.14765455028724,1,0,0,3259.0,548.0,239.0,Biotechnology,1
10000000.0,USA,MA,Boston,Lexington,2,1993-01-01,2011-07-07,2012-02-23,1,0,16.118095750958314,0,0,0,8372.0,6761.0,231.0,Biotechnology,2
17600000.0,USA,CA,SF Bay Area,San Francisco,3,2005-11-01,2005-01-01,2008-01-23,1,0,16.68340951682656,0,0,0,3685.0,-304.0,1117.0,Advertising,2
7706593.0,GBR,H9,London,London,6,,2006-03-06,2010-07-27,0,0,15.857586883990143,1,0,0,3259.0,548.0,1604.0,Analytics,4
50000.0,USA,TX,Houston,Houston,1,2010-03-01,2010-03-01,2010-03-01,0,0,10.819798284210286,0,0,0,2104.0,0.0,0.0,Advertising,3
1550000.0,USA,CA,Los Angeles,Woodland Hills,2,,2008-08-25,2009-05-13,1,0,14.253766134056512,1,0,0,3259.0,548.0,261.0,Advertising,1
8900000.0,USA,CA,Anaheim,Newport Beach,1,,2003-02-10,2003-02-10,0,0,16.001561947061912,1,0,0,3259.0,548.0,0.0,Health Care,3
4549999.0,USA,NY,New York City,New York,2,2010-01-01,2010-03-25,2011-06-01,0,0,15.330637790927133,0,0,0,2163.0,83.0,433.0,Advertising,1
9000000.0,DEU,16,Berlin,Berlin,1,2007-01-01,2014-12-02,2014-12-02,1,0,16.012735246411598,0,0,0,3259.0,2892.0,0.0,Games,2
5800000.0,AUT,9,Vienna,Vienna,1,2009-04-01,2009-01-01,2009-01-01,0,1,15.573368647930426,0,0,0,2438.0,-90.0,0.0,Android,2
49500000.0,USA,CA,SF Bay Area,Palo Alto,3,2012-01-01,2012-12-01,2015-04-14,1,0,17.71748324774094,0,0,0,1433.0,335.0,864.0,Cloud Computing,3
105000000.0,USA,CO,Denver,Englewood,1,1998-01-01,2007-06-21,2007-06-21,0,0,18.46947091764561,0,0,0,6546.0,3458.0,0.0,missing,0
82000000.0,USA,CA,SF Bay Area,Emeryville,4,2000-01-01,2005-05-01,2009-10-01,1,0,18.22222981742365,0,0,0,5816.0,1947.0,1614.0,Health Care,1
16377078.0,USA,CA,San Diego,San Diego,5,2006-01-01,2012-04-06,2014-08-20,1,0,16.61139329325868,0,0,0,3624.0,2287.0,866.0,Biotechnology,1
48500000.0,USA,NY,New York City,New York,5,2006-11-01,2007-02-01,2011-03-28,1,0,17.697074376526267,0,0,0,3320.0,92.0,1516.0,Advertising,4
10000000.0,USA,CA,Los Angeles,Pasadena,1,2001-01-01,2005-06-12,2005-06-12,1,0,16.118095750958314,0,0,0,5450.0,1623.0,0.0,Advertising,1
107500000.0,GBR,Q5,Oxton,Oxton,2,2008-01-01,2014-03-26,2014-09-25,1,0,18.493001414834318,0,0,0,2894.0,2276.0,183.0,Biotechnology,1
12400000.0,USA,CA,Anaheim,Irvine,3,2012-01-01,2014-09-12,2015-05-05,1,0,16.333207111220425,0,0,0,1433.0,985.0,235.0,Advertising,4
3750000.0,USA,KS,Kansas City,Lenexa,1,,2008-06-30,2008-06-30,0,0,15.137266664613225,1,0,0,3259.0,548.0,0.0,Clean Technology,1
10350000.0,USA,WA,Seattle,Seattle,2,2009-01-01,2010-03-26,2011-06-10,0,0,16.152497174294005,0,0,0,2528.0,449.0,441.0,Biotechnology,2
24020000.0,USA,NY,New York City,New York,4,2007-01-01,2007-02-20,2012-01-11,1,0,16.994397416248084,0,0,0,3259.0,50.0,1786.0,Entertainment,4
10000000.0,USA,CA,Anaheim,Newport Beach,1,2007-04-07,2013-01-14,2013-01-14,1,0,16.118095750958314,0,0,0,3163.0,2109.0,0.0,Software,1
24845955.0,USA,NC,Charlotte,Charlotte,6,2007-01-01,2009-11-04,2013-01-04,1,0,17.028205560845393,0,0,0,3259.0,1038.0,1157.0,Enterprise Software,1
6500000.0,USA,TX,Dallas,Carrollton,2,,2009-10-05,2011-10-18,1,0,15.687312888712007,1,0,0,3259.0,548.0,743.0,Public Relations,1
7400000.0,missing,missing,missing,missing,1,,2001-06-04,2001-06-04,1,0,15.816990693309524,1,0,0,3259.0,548.0,0.0,Business Services,3
150000.0,USA,WI,Milwaukee,Milwaukee,1,2014-07-04,2014-07-04,2014-07-04,0,0,11.918397239722838,0,0,0,518.0,0.0,0.0,Advertising,1
40400000.0,USA,CA,SF Bay Area,San Francisco,4,2003-01-01,2004-09-01,2012-05-01,1,0,17.514340367683854,0,0,0,4720.0,609.0,2799.0,Advertising,3
100000.0,USA,NC,Raleigh,Raleigh,1,2012-06-13,2012-09-01,2012-09-01,0,0,11.51293546492023,0,0,0,1269.0,80.0,0.0,Advertising,4
2000000.0,RUS,48,Moscow,Moscow,1,,2013-12-11,2013-12-11,0,0,14.508658238524095,1,0,0,3259.0,548.0,0.0,Advertising,1
36043700.0,USA,GA,Atlanta,Roswell,7,1988-01-01,2009-12-14,2015-04-13,1,0,17.400242676885945,0,0,0,10199.0,8018.0,1946.0,Biotechnology,2
3500.0,USA,MD,"Washington, D.C.",Germantown,1,2009-03-28,2009-03-28,2009-03-28,0,0,8.160803920954665,0,0,0,2442.0,0.0,0.0,Advertising,4
2940000.0,CAN,ON,Toronto,Toronto,1,2007-03-01,2008-06-11,2008-06-11,1,0,14.89392047945086,0,0,0,3200.0,468.0,0.0,Advertising,7
119191000.0,USA,CA,SF Bay Area,Foster City,7,2004-01-01,2005-02-09,2011-09-21,1,0,18.596237814779194,0,0,0,4355.0,405.0,2415.0,Advertising,1
10000000.0,CHN,23,Shanghai,Shanghai,3,2007-01-01,2008-06-12,2011-03-01,1,0,16.118095750958314,0,0,0,3259.0,528.0,992.0,Advertising,1
5800000.0,USA,MA,Boston,Marlborough,1,,2014-07-31,2014-07-31,1,1,15.573368647930426,1,0,0,3259.0,548.0,0.0,Aerospace,3
114000000.0,USA,CA,Los Angeles,Santa Monica,3,2005-01-01,2007-01-31,2011-05-09,1,0,18.5517090151307,0,0,0,3989.0,760.0,1559.0,Ad Targeting,3
15500000.0,missing,missing,missing,missing,1,,2006-10-22,2006-10-22,0,0,16.5563506464056,1,0,0,3259.0,548.0,0.0,Health Care,3
2842048.0,CHE,7,Geneva,Plan-les-ouates,1,2002-01-01,2015-03-09,2015-03-09,1,0,14.860035828869863,0,0,0,5085.0,4815.0,0.0,Biotechnology,1
4160600.0,ESP,56,Barcelona,Barcelona,2,2012-01-01,2012-09-19,2013-01-01,0,0,15.24117009295634,0,0,0,1433.0,262.0,104.0,Mobile,3
1240000.0,USA,IL,Chicago,Palatine,1,1979-01-01,2010-08-10,2010-08-10,1,0,14.030622744032508,0,0,0,13486.0,11544.0,0.0,Health and Wellness,2
5000000.0,USA,TX,Dallas,Irving,1,1996-01-01,2007-01-01,2007-01-01,1,0,15.424948670398354,0,0,0,7277.0,4018.0,0.0,Consulting,1
3100000.0,USA,CA,Santa Barbara,Carpinteria,1,2003-01-01,2006-02-01,2006-02-01,1,0,14.946912992035967,0,0,0,4720.0,1127.0,0.0,Advertising,3
29758289.0,CAN,ON,Toronto,Toronto,2,,2010-03-03,2010-07-13,1,0,17.208618306600876,1,0,0,3259.0,548.0,132.0,Mobile,1
1015000.0,USA,CA,SF Bay Area,San Mateo,2,2011-06-01,2012-10-01,2012-11-01,1,0,13.830400155679214,0,0,0,1647.0,488.0,31.0,Enterprise Software,1
5800000.0,USA,CA,San Diego,San Diego,1,,2014-04-24,2014-04-24,0,0,15.573368647930426,1,0,0,3259.0,548.0,0.0,Semiconductors,1
175000000.0,missing,missing,missing,missing,1,,2015-10-07,2015-10-07,1,0,18.980296537602072,1,0,0,3259.0,548.0,0.0,Health and Wellness,1
56381909.0,USA,CA,SF Bay Area,Sunnyvale,7,2006-01-01,2009-04-24,2015-09-11,1,0,17.84765892033786,0,0,0,3624.0,1209.0,2331.0,Semiconductors,1
5500000.0,missing,missing,missing,missing,1,,2001-09-19,2001-09-19,0,0,15.520258832020865,1,0,0,3259.0,548.0,0.0,Service Providers,3
2000000.0,USA,CA,SF Bay Area,Campbell,1,2010-08-16,2011-06-10,2011-06-10,0,0,14.508658238524095,0,0,0,1936.0,298.0,0.0,Advertising,3
12000.0,USA,missing,missing,missing,1,2009-10-01,2010-01-01,2010-01-01,0,0,9.392745258631441,0,0,0,2255.0,92.0,0.0,Curated Web,2
2500190.0,USA,PA,Philadelphia,Fort Washington,1,,2011-05-18,2011-05-18,0,0,14.731877686920098,1,0,0,3259.0,548.0,0.0,Health and Wellness,1
470000.0,USA,CA,SF Bay Area,San Francisco,2,2010-05-01,2010-05-01,2011-03-07,1,0,13.060490101343552,0,0,0,2043.0,0.0,310.0,Advertising,1
300000.0,USA,GA,Atlanta,Peachtree City,1,2011-01-01,2012-03-29,2012-03-29,0,0,12.611541086966115,0,0,0,1798.0,453.0,0.0,Health and Wellness,1
60000.0,USA,CO,Denver,Denver,1,2014-06-01,2015-01-02,2015-01-02,0,0,11.002116507732017,0,0,0,551.0,215.0,0.0,Financial Services,3
1500000.0,USA,CA,SF Bay Area,Berkeley,1,,2015-07-31,2015-07-31,1,0,14.220976332738882,1,0,0,3259.0,548.0,0.0,Biotechnology,1
10000.0,IND,16,Mumbai,Mumbai,1,2007-09-01,2007-07-01,2007-07-01,0,0,9.210440366976517,0,0,0,3016.0,-62.0,0.0,Classifieds,3
5800000.0,USA,VA,"Washington, D.C.",Charlottesville,1,1990-01-01,2011-11-10,2011-11-10,1,1,15.573368647930426,0,0,0,9468.0,7983.0,0.0,Networking,1
23000000.0,USA,CA,SF Bay Area,Redwood City,1,1997-01-01,2005-08-25,2005-08-25,1,0,16.951004817371683,0,0,0,6911.0,3158.0,0.0,Biotechnology,1
2900000.0,NOR,13,NOR - Other,Fredrikstad,3,2005-11-01,2005-11-01,2007-12-01,0,0,14.88022163978423,0,0,0,3685.0,0.0,760.0,Advertising,1
27000000.0,USA,CA,SF Bay Area,San Bruno,2,2006-08-08,2006-08-01,2007-04-18,1,0,17.11134746100564,0,0,0,3405.0,-7.0,260.0,Advertising,1
100000.0,USA,CA,SF Bay Area,San Francisco,2,2009-02-01,2011-07-01,2011-09-06,1,0,11.51293546492023,0,0,0,2497.0,880.0,67.0,Advertising,5
25000000.0,USA,NJ,Newark,Newark,1,,2001-06-11,2001-06-11,0,0,17.034386422832473,1,0,0,3259.0,548.0,0.0,Services,3
256000.0,USA,CA,SF Bay Area,Oakland,2,2011-05-31,2011-11-15,2012-12-01,0,0,12.45293662970407,0,0,0,1648.0,168.0,382.0,DOD/Military,5
8500000.0,GBR,H9,London,London,2,2007-01-01,2007-07-03,2008-03-01,1,0,15.955576839107596,0,0,0,3259.0,183.0,242.0,Advertising,4
1540000.0,USA,CA,SF Bay Area,San Francisco,3,2010-08-01,2010-11-01,2011-12-09,1,0,14.24729362374025,0,0,0,1951.0,92.0,403.0,Software,1
200000.0,missing,missing,missing,missing,1,2014-03-01,2014-11-15,2014-11-15,0,0,12.206077645517674,0,0,0,643.0,259.0,0.0,Advertising,3
46500000.0,USA,NJ,Newark,Ramsey,3,,2013-10-23,2014-12-15,1,0,17.65496289206296,1,0,0,3259.0,548.0,418.0,Biotechnology,1
5800000.0,BRA,21,Rio de Janeiro,Rio De Janeiro,1,2013-03-01,2013-07-01,2013-07-01,1,1,15.573368647930426,0,0,0,1008.0,122.0,0.0,Big Data Analytics,5
600000.0,DNK,17,Copenhagen,Copenhagen,1,2011-10-01,2012-04-01,2012-04-01,0,0,13.304686600863562,0,0,0,1525.0,183.0,0.0,Advertising,2
30000000.0,USA,NY,New York City,New York,3,2007-10-01,2008-11-10,2010-08-01,1,0,17.216707972959764,0,0,0,2986.0,406.0,629.0,Advertising,3
5000000.0,SWE,28,Gothenburg,Göteborg,1,2002-01-01,2008-01-01,2008-01-01,1,0,15.424948670398354,0,0,0,5085.0,2191.0,0.0,Advertising,4
26000.0,RUS,48,Moscow,Moscow,1,2012-04-01,2013-04-01,2013-04-01,0,0,10.165890277802454,0,0,0,1342.0,365.0,0.0,Advertising,2
46800000.0,USA,CA,SF Bay Area,Mountain View,4,2006-12-01,2006-09-01,2009-01-29,1,0,17.661393782255395,0,0,0,3290.0,-91.0,881.0,Advertising,2
5000000.0,USA,CA,SF Bay Area,San Mateo,1,2011-07-01,2012-09-30,2012-09-30,1,0,15.424948670398354,0,0,0,1617.0,457.0,0.0,Advertising,1
7588201.0,USA,CA,San Diego,San Diego,2,,2005-11-29,2008-02-26,0,0,15.842105230663206,1,0,0,3259.0,548.0,819.0,Biotechnology,1
5800000.0,USA,CA,SF Bay Area,Palo Alto,1,2008-01-19,2008-08-01,2008-08-01,0,1,15.573368647930426,0,0,0,2876.0,195.0,0.0,Advertising,2
55500000.0,USA,MA,Boston,Waltham,3,2002-01-01,2003-01-01,2007-08-07,1,0,17.83189359673468,0,0,0,5085.0,365.0,1679.0,Biotechnology,4
29575000.0,USA,TX,Austin,Austin,5,2005-01-01,2007-02-07,2012-12-28,1,0,17.202440001641065,0,0,0,3989.0,767.0,2151.0,Advertising,4
